Feature,Midle,Turned,Value
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_photonPersistentDisk_fsType,PodTemplateList_items_template_spec_volumes_photonPersistentDisk_fsType,fsType,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_photonPersistentDisk_fsType_xfs,PodTemplateList_items_template_spec_volumes_photonPersistentDisk_fsType_xfs,xfs,xfs
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_photonPersistentDisk_fsType_ext4,PodTemplateList_items_template_spec_volumes_photonPersistentDisk_fsType_ext4,ext4,ext4
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_photonPersistentDisk_fsType_ntfs,PodTemplateList_items_template_spec_volumes_photonPersistentDisk_fsType_ntfs,ntfs,ntfs
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_portworxVolume,PodTemplateList_items_template_spec_volumes_portworxVolume,portworxVolume,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_portworxVolume_volumeID,PodTemplateList_items_template_spec_volumes_portworxVolume_volumeID,volumeID,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_portworxVolume_fsType,PodTemplateList_items_template_spec_volumes_portworxVolume_fsType,fsType,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_portworxVolume_fsType_xfs,PodTemplateList_items_template_spec_volumes_portworxVolume_fsType_xfs,xfs,xfs
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_portworxVolume_fsType_ext4,PodTemplateList_items_template_spec_volumes_portworxVolume_fsType_ext4,ext4,ext4
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_portworxVolume_readOnly,PodTemplateList_items_template_spec_volumes_portworxVolume_readOnly,readOnly,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_projected,PodTemplateList_items_template_spec_volumes_projected,projected,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_projected_defaultMode,PodTemplateList_items_template_spec_volumes_projected_defaultMode,defaultMode,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_projected_sources,PodTemplateList_items_template_spec_volumes_projected_sources,sources,-
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_projected_sources_clusterTrustBundle,PodTemplateList_items_template_spec_volumes_projected_sources_clusterTrustBundle,clusterTrustBundle,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_projected_sources_clusterTrustBundle_path,PodTemplateList_items_template_spec_volumes_projected_sources_clusterTrustBundle_path,path,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_projected_sources_clusterTrustBundle_labelSelector,PodTemplateList_items_template_spec_volumes_projected_sources_clusterTrustBundle_labelSelector,labelSelector,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_projected_sources_clusterTrustBundle_labelSelector_matchExpressions,PodTemplateList_items_template_spec_volumes_projected_sources_clusterTrustBundle_labelSelector_matchExpressions,matchExpressions,-
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_projected_sources_clusterTrustBundle_labelSelector_matchExpressions_key,PodTemplateList_items_template_spec_volumes_projected_sources_clusterTrustBundle_labelSelector_matchExpressions_key,key,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_projected_sources_clusterTrustBundle_labelSelector_matchExpressions_operator,PodTemplateList_items_template_spec_volumes_projected_sources_clusterTrustBundle_labelSelector_matchExpressions_operator,operator,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_projected_sources_clusterTrustBundle_labelSelector_matchExpressions_operator_Exists,PodTemplateList_items_template_spec_volumes_projected_sources_clusterTrustBundle_labelSelector_matchExpressions_operator_Exists,Exists,Exists
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_projected_sources_clusterTrustBundle_labelSelector_matchExpressions_operator_NotIn,PodTemplateList_items_template_spec_volumes_projected_sources_clusterTrustBundle_labelSelector_matchExpressions_operator_NotIn,NotIn,NotIn
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_projected_sources_clusterTrustBundle_labelSelector_matchExpressions_operator_In,PodTemplateList_items_template_spec_volumes_projected_sources_clusterTrustBundle_labelSelector_matchExpressions_operator_In,In,In
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_projected_sources_clusterTrustBundle_labelSelector_matchExpressions_operator_DoesNotExist,PodTemplateList_items_template_spec_volumes_projected_sources_clusterTrustBundle_labelSelector_matchExpressions_operator_DoesNotExist,DoesNotExist,DoesNotExist
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_projected_sources_clusterTrustBundle_labelSelector_matchExpressions_values,PodTemplateList_items_template_spec_volumes_projected_sources_clusterTrustBundle_labelSelector_matchExpressions_values,values,-
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_projected_sources_clusterTrustBundle_labelSelector_matchExpressions_values_StringValue,PodTemplateList_items_template_spec_volumes_projected_sources_clusterTrustBundle_labelSelector_matchExpressions_values_StringValue,StringValue,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_projected_sources_clusterTrustBundle_labelSelector_matchLabels,PodTemplateList_items_template_spec_volumes_projected_sources_clusterTrustBundle_labelSelector_matchLabels,matchLabels,-
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_projected_sources_clusterTrustBundle_labelSelector_matchLabels_KeyMap,PodTemplateList_items_template_spec_volumes_projected_sources_clusterTrustBundle_labelSelector_matchLabels_KeyMap,KeyMap,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_projected_sources_clusterTrustBundle_labelSelector_matchLabels_ValueMap,PodTemplateList_items_template_spec_volumes_projected_sources_clusterTrustBundle_labelSelector_matchLabels_ValueMap,ValueMap,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_projected_sources_clusterTrustBundle_name,PodTemplateList_items_template_spec_volumes_projected_sources_clusterTrustBundle_name,name,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_projected_sources_clusterTrustBundle_optional,PodTemplateList_items_template_spec_volumes_projected_sources_clusterTrustBundle_optional,optional,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_projected_sources_clusterTrustBundle_signerName,PodTemplateList_items_template_spec_volumes_projected_sources_clusterTrustBundle_signerName,signerName,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_projected_sources_configMap,PodTemplateList_items_template_spec_volumes_projected_sources_configMap,configMap,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_projected_sources_configMap_items,PodTemplateList_items_template_spec_volumes_projected_sources_configMap_items,items,-
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_projected_sources_configMap_items_key,PodTemplateList_items_template_spec_volumes_projected_sources_configMap_items_key,key,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_projected_sources_configMap_items_path,PodTemplateList_items_template_spec_volumes_projected_sources_configMap_items_path,path,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_projected_sources_configMap_items_mode,PodTemplateList_items_template_spec_volumes_projected_sources_configMap_items_mode,mode,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_projected_sources_configMap_name,PodTemplateList_items_template_spec_volumes_projected_sources_configMap_name,name,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_projected_sources_configMap_optional,PodTemplateList_items_template_spec_volumes_projected_sources_configMap_optional,optional,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_projected_sources_downwardAPI,PodTemplateList_items_template_spec_volumes_projected_sources_downwardAPI,downwardAPI,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_projected_sources_downwardAPI_items,PodTemplateList_items_template_spec_volumes_projected_sources_downwardAPI_items,items,-
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_projected_sources_downwardAPI_items_path,PodTemplateList_items_template_spec_volumes_projected_sources_downwardAPI_items_path,path,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_projected_sources_downwardAPI_items_fieldRef,PodTemplateList_items_template_spec_volumes_projected_sources_downwardAPI_items_fieldRef,fieldRef,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_projected_sources_downwardAPI_items_fieldRef_fieldPath,PodTemplateList_items_template_spec_volumes_projected_sources_downwardAPI_items_fieldRef_fieldPath,fieldPath,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_projected_sources_downwardAPI_items_fieldRef_apiVersion,PodTemplateList_items_template_spec_volumes_projected_sources_downwardAPI_items_fieldRef_apiVersion,apiVersion,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_projected_sources_downwardAPI_items_mode,PodTemplateList_items_template_spec_volumes_projected_sources_downwardAPI_items_mode,mode,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_projected_sources_downwardAPI_items_resourceFieldRef,PodTemplateList_items_template_spec_volumes_projected_sources_downwardAPI_items_resourceFieldRef,resourceFieldRef,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_projected_sources_downwardAPI_items_resourceFieldRef_resource,PodTemplateList_items_template_spec_volumes_projected_sources_downwardAPI_items_resourceFieldRef_resource,resource,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_projected_sources_downwardAPI_items_resourceFieldRef_containerName,PodTemplateList_items_template_spec_volumes_projected_sources_downwardAPI_items_resourceFieldRef_containerName,containerName,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_projected_sources_downwardAPI_items_resourceFieldRef_divisor,PodTemplateList_items_template_spec_volumes_projected_sources_downwardAPI_items_resourceFieldRef_divisor,divisor,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_projected_sources_downwardAPI_items_resourceFieldRef_divisor_asString,PodTemplateList_items_template_spec_volumes_projected_sources_downwardAPI_items_resourceFieldRef_divisor_asString,asString,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_projected_sources_downwardAPI_items_resourceFieldRef_divisor_asNumber,PodTemplateList_items_template_spec_volumes_projected_sources_downwardAPI_items_resourceFieldRef_divisor_asNumber,asNumber,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_projected_sources_secret,PodTemplateList_items_template_spec_volumes_projected_sources_secret,secret,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_projected_sources_secret_items,PodTemplateList_items_template_spec_volumes_projected_sources_secret_items,items,-
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_projected_sources_secret_items_key,PodTemplateList_items_template_spec_volumes_projected_sources_secret_items_key,key,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_projected_sources_secret_items_path,PodTemplateList_items_template_spec_volumes_projected_sources_secret_items_path,path,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_projected_sources_secret_items_mode,PodTemplateList_items_template_spec_volumes_projected_sources_secret_items_mode,mode,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_projected_sources_secret_name,PodTemplateList_items_template_spec_volumes_projected_sources_secret_name,name,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_projected_sources_secret_optional,PodTemplateList_items_template_spec_volumes_projected_sources_secret_optional,optional,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_projected_sources_serviceAccountToken,PodTemplateList_items_template_spec_volumes_projected_sources_serviceAccountToken,serviceAccountToken,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_projected_sources_serviceAccountToken_path,PodTemplateList_items_template_spec_volumes_projected_sources_serviceAccountToken_path,path,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_projected_sources_serviceAccountToken_audience,PodTemplateList_items_template_spec_volumes_projected_sources_serviceAccountToken_audience,audience,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_projected_sources_serviceAccountToken_expirationSeconds,PodTemplateList_items_template_spec_volumes_projected_sources_serviceAccountToken_expirationSeconds,expirationSeconds,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_quobyte,PodTemplateList_items_template_spec_volumes_quobyte,quobyte,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_quobyte_registry,PodTemplateList_items_template_spec_volumes_quobyte_registry,registry,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_quobyte_volume,PodTemplateList_items_template_spec_volumes_quobyte_volume,volume,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_quobyte_group,PodTemplateList_items_template_spec_volumes_quobyte_group,group,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_quobyte_readOnly,PodTemplateList_items_template_spec_volumes_quobyte_readOnly,readOnly,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_quobyte_tenant,PodTemplateList_items_template_spec_volumes_quobyte_tenant,tenant,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_quobyte_user,PodTemplateList_items_template_spec_volumes_quobyte_user,user,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_rbd,PodTemplateList_items_template_spec_volumes_rbd,rbd,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_rbd_image,PodTemplateList_items_template_spec_volumes_rbd_image,image,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_rbd_monitors,PodTemplateList_items_template_spec_volumes_rbd_monitors,monitors,-
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_rbd_monitors_StringValue,PodTemplateList_items_template_spec_volumes_rbd_monitors_StringValue,StringValue,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_rbd_fsType,PodTemplateList_items_template_spec_volumes_rbd_fsType,fsType,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_rbd_fsType_xfs,PodTemplateList_items_template_spec_volumes_rbd_fsType_xfs,xfs,xfs
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_rbd_fsType_ext4,PodTemplateList_items_template_spec_volumes_rbd_fsType_ext4,ext4,ext4
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_rbd_fsType_ntfs,PodTemplateList_items_template_spec_volumes_rbd_fsType_ntfs,ntfs,ntfs
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_rbd_keyring,PodTemplateList_items_template_spec_volumes_rbd_keyring,keyring,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_rbd_pool,PodTemplateList_items_template_spec_volumes_rbd_pool,pool,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_rbd_readOnly,PodTemplateList_items_template_spec_volumes_rbd_readOnly,readOnly,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_rbd_secretRef,PodTemplateList_items_template_spec_volumes_rbd_secretRef,secretRef,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_rbd_secretRef_name,PodTemplateList_items_template_spec_volumes_rbd_secretRef_name,name,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_rbd_user,PodTemplateList_items_template_spec_volumes_rbd_user,user,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_scaleIO,PodTemplateList_items_template_spec_volumes_scaleIO,scaleIO,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_scaleIO_gateway,PodTemplateList_items_template_spec_volumes_scaleIO_gateway,gateway,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_scaleIO_secretRef,PodTemplateList_items_template_spec_volumes_scaleIO_secretRef,secretRef,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_scaleIO_secretRef_name,PodTemplateList_items_template_spec_volumes_scaleIO_secretRef_name,name,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_scaleIO_system,PodTemplateList_items_template_spec_volumes_scaleIO_system,system,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_scaleIO_fsType,PodTemplateList_items_template_spec_volumes_scaleIO_fsType,fsType,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_scaleIO_fsType_xfs,PodTemplateList_items_template_spec_volumes_scaleIO_fsType_xfs,xfs,xfs
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_scaleIO_fsType_ext4,PodTemplateList_items_template_spec_volumes_scaleIO_fsType_ext4,ext4,ext4
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_scaleIO_fsType_ntfs,PodTemplateList_items_template_spec_volumes_scaleIO_fsType_ntfs,ntfs,ntfs
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_scaleIO_protectionDomain,PodTemplateList_items_template_spec_volumes_scaleIO_protectionDomain,protectionDomain,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_scaleIO_readOnly,PodTemplateList_items_template_spec_volumes_scaleIO_readOnly,readOnly,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_scaleIO_sslEnabled,PodTemplateList_items_template_spec_volumes_scaleIO_sslEnabled,sslEnabled,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_scaleIO_storageMode,PodTemplateList_items_template_spec_volumes_scaleIO_storageMode,storageMode,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_scaleIO_storageMode_ThinProvisioned,PodTemplateList_items_template_spec_volumes_scaleIO_storageMode_ThinProvisioned,ThinProvisioned,ThinProvisioned
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_scaleIO_storageMode_ThickProvisioned,PodTemplateList_items_template_spec_volumes_scaleIO_storageMode_ThickProvisioned,ThickProvisioned,ThickProvisioned
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_scaleIO_storagePool,PodTemplateList_items_template_spec_volumes_scaleIO_storagePool,storagePool,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_scaleIO_volumeName,PodTemplateList_items_template_spec_volumes_scaleIO_volumeName,volumeName,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_secret,PodTemplateList_items_template_spec_volumes_secret,secret,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_secret_defaultMode,PodTemplateList_items_template_spec_volumes_secret_defaultMode,defaultMode,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_secret_items,PodTemplateList_items_template_spec_volumes_secret_items,items,-
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_secret_items_key,PodTemplateList_items_template_spec_volumes_secret_items_key,key,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_secret_items_path,PodTemplateList_items_template_spec_volumes_secret_items_path,path,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_secret_items_mode,PodTemplateList_items_template_spec_volumes_secret_items_mode,mode,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_secret_optional,PodTemplateList_items_template_spec_volumes_secret_optional,optional,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_secret_secretName,PodTemplateList_items_template_spec_volumes_secret_secretName,secretName,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_storageos,PodTemplateList_items_template_spec_volumes_storageos,storageos,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_storageos_fsType,PodTemplateList_items_template_spec_volumes_storageos_fsType,fsType,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_storageos_fsType_xfs,PodTemplateList_items_template_spec_volumes_storageos_fsType_xfs,xfs,xfs
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_storageos_fsType_ext4,PodTemplateList_items_template_spec_volumes_storageos_fsType_ext4,ext4,ext4
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_storageos_fsType_ntfs,PodTemplateList_items_template_spec_volumes_storageos_fsType_ntfs,ntfs,ntfs
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_storageos_readOnly,PodTemplateList_items_template_spec_volumes_storageos_readOnly,readOnly,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_storageos_secretRef,PodTemplateList_items_template_spec_volumes_storageos_secretRef,secretRef,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_storageos_secretRef_name,PodTemplateList_items_template_spec_volumes_storageos_secretRef_name,name,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_storageos_volumeName,PodTemplateList_items_template_spec_volumes_storageos_volumeName,volumeName,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_storageos_volumeNamespace,PodTemplateList_items_template_spec_volumes_storageos_volumeNamespace,volumeNamespace,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_vsphereVolume,PodTemplateList_items_template_spec_volumes_vsphereVolume,vsphereVolume,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_vsphereVolume_volumePath,PodTemplateList_items_template_spec_volumes_vsphereVolume_volumePath,volumePath,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_vsphereVolume_fsType,PodTemplateList_items_template_spec_volumes_vsphereVolume_fsType,fsType,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_vsphereVolume_fsType_xfs,PodTemplateList_items_template_spec_volumes_vsphereVolume_fsType_xfs,xfs,xfs
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_vsphereVolume_fsType_ext4,PodTemplateList_items_template_spec_volumes_vsphereVolume_fsType_ext4,ext4,ext4
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_vsphereVolume_fsType_ntfs,PodTemplateList_items_template_spec_volumes_vsphereVolume_fsType_ntfs,ntfs,ntfs
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_vsphereVolume_storagePolicyID,PodTemplateList_items_template_spec_volumes_vsphereVolume_storagePolicyID,storagePolicyID,
io_k8s_api_core_v1_PodTemplateList_items_template_spec_volumes_vsphereVolume_storagePolicyName,PodTemplateList_items_template_spec_volumes_vsphereVolume_storagePolicyName,storagePolicyName,
io_k8s_api_core_v1_PodTemplateList_apiVersion,PodTemplateList_apiVersion,apiVersion,
io_k8s_api_core_v1_PodTemplateList_kind,PodTemplateList_kind,kind,
io_k8s_api_core_v1_PodTemplateList_metadata,PodTemplateList_metadata,metadata,
io_k8s_api_core_v1_PodTemplateList_metadata_continue,PodTemplateList_metadata_continue,continue,
io_k8s_api_core_v1_PodTemplateList_metadata_remainingItemCount,PodTemplateList_metadata_remainingItemCount,remainingItemCount,
io_k8s_api_core_v1_PodTemplateList_metadata_resourceVersion,PodTemplateList_metadata_resourceVersion,resourceVersion,
io_k8s_api_core_v1_PodTemplateList_metadata_selfLink,PodTemplateList_metadata_selfLink,selfLink,
io_k8s_api_core_v1_PodTemplateSpec,PodTemplateSpec,PodTemplateSpec,
io_k8s_api_core_v1_PodTemplateSpec_metadata,PodTemplateSpec_metadata,metadata,
io_k8s_api_core_v1_PodTemplateSpec_metadata_annotations,PodTemplateSpec_metadata_annotations,annotations,-
io_k8s_api_core_v1_PodTemplateSpec_metadata_annotations_KeyMap,PodTemplateSpec_metadata_annotations_KeyMap,KeyMap,
io_k8s_api_core_v1_PodTemplateSpec_metadata_annotations_ValueMap,PodTemplateSpec_metadata_annotations_ValueMap,ValueMap,
io_k8s_api_core_v1_PodTemplateSpec_metadata_creationTimestamp,PodTemplateSpec_metadata_creationTimestamp,creationTimestamp,
io_k8s_api_core_v1_PodTemplateSpec_metadata_creationTimestamp_Time,PodTemplateSpec_metadata_creationTimestamp_Time,Time,
io_k8s_api_core_v1_PodTemplateSpec_metadata_creationTimestamp_isNull,PodTemplateSpec_metadata_creationTimestamp_isNull,isNull,
io_k8s_api_core_v1_PodTemplateSpec_metadata_deletionGracePeriodSeconds,PodTemplateSpec_metadata_deletionGracePeriodSeconds,deletionGracePeriodSeconds,
io_k8s_api_core_v1_PodTemplateSpec_metadata_deletionTimestamp,PodTemplateSpec_metadata_deletionTimestamp,deletionTimestamp,
io_k8s_api_core_v1_PodTemplateSpec_metadata_deletionTimestamp_Time,PodTemplateSpec_metadata_deletionTimestamp_Time,Time,
io_k8s_api_core_v1_PodTemplateSpec_metadata_finalizers,PodTemplateSpec_metadata_finalizers,finalizers,-
io_k8s_api_core_v1_PodTemplateSpec_metadata_finalizers_StringValue,PodTemplateSpec_metadata_finalizers_StringValue,StringValue,
io_k8s_api_core_v1_PodTemplateSpec_metadata_generateName,PodTemplateSpec_metadata_generateName,generateName,
io_k8s_api_core_v1_PodTemplateSpec_metadata_generation,PodTemplateSpec_metadata_generation,generation,
io_k8s_api_core_v1_PodTemplateSpec_metadata_labels,PodTemplateSpec_metadata_labels,labels,-
io_k8s_api_core_v1_PodTemplateSpec_metadata_labels_KeyMap,PodTemplateSpec_metadata_labels_KeyMap,KeyMap,
io_k8s_api_core_v1_PodTemplateSpec_metadata_labels_ValueMap,PodTemplateSpec_metadata_labels_ValueMap,ValueMap,
io_k8s_api_core_v1_PodTemplateSpec_metadata_managedFields,PodTemplateSpec_metadata_managedFields,managedFields,-
io_k8s_api_core_v1_PodTemplateSpec_metadata_managedFields_apiVersion,PodTemplateSpec_metadata_managedFields_apiVersion,apiVersion,
io_k8s_api_core_v1_PodTemplateSpec_metadata_managedFields_fieldsType,PodTemplateSpec_metadata_managedFields_fieldsType,fieldsType,
io_k8s_api_core_v1_PodTemplateSpec_metadata_managedFields_fieldsV1,PodTemplateSpec_metadata_managedFields_fieldsV1,fieldsV1,
io_k8s_api_core_v1_PodTemplateSpec_metadata_managedFields_fieldsV1_FieldsV1,PodTemplateSpec_metadata_managedFields_fieldsV1_FieldsV1,FieldsV1,
io_k8s_api_core_v1_PodTemplateSpec_metadata_managedFields_fieldsV1_isEmpty02,PodTemplateSpec_metadata_managedFields_fieldsV1_isEmpty02,isEmpty02,
io_k8s_api_core_v1_PodTemplateSpec_metadata_managedFields_manager,PodTemplateSpec_metadata_managedFields_manager,manager,
io_k8s_api_core_v1_PodTemplateSpec_metadata_managedFields_operation,PodTemplateSpec_metadata_managedFields_operation,operation,
io_k8s_api_core_v1_PodTemplateSpec_metadata_managedFields_operation_Apply,PodTemplateSpec_metadata_managedFields_operation_Apply,Apply,Apply
io_k8s_api_core_v1_PodTemplateSpec_metadata_managedFields_operation_Update,PodTemplateSpec_metadata_managedFields_operation_Update,Update,Update
io_k8s_api_core_v1_PodTemplateSpec_metadata_managedFields_subresource,PodTemplateSpec_metadata_managedFields_subresource,subresource,
io_k8s_api_core_v1_PodTemplateSpec_metadata_managedFields_time,PodTemplateSpec_metadata_managedFields_time,time,
io_k8s_api_core_v1_PodTemplateSpec_metadata_managedFields_time_Time,PodTemplateSpec_metadata_managedFields_time_Time,Time,
io_k8s_api_core_v1_PodTemplateSpec_metadata_name,PodTemplateSpec_metadata_name,name,
io_k8s_api_core_v1_PodTemplateSpec_metadata_namespace,PodTemplateSpec_metadata_namespace,namespace,
io_k8s_api_core_v1_PodTemplateSpec_metadata_ownerReferences,PodTemplateSpec_metadata_ownerReferences,ownerReferences,-
io_k8s_api_core_v1_PodTemplateSpec_metadata_ownerReferences_apiVersion,PodTemplateSpec_metadata_ownerReferences_apiVersion,apiVersion,
io_k8s_api_core_v1_PodTemplateSpec_metadata_ownerReferences_kind,PodTemplateSpec_metadata_ownerReferences_kind,kind,
io_k8s_api_core_v1_PodTemplateSpec_metadata_ownerReferences_name,PodTemplateSpec_metadata_ownerReferences_name,name,
io_k8s_api_core_v1_PodTemplateSpec_metadata_ownerReferences_uid,PodTemplateSpec_metadata_ownerReferences_uid,uid,
io_k8s_api_core_v1_PodTemplateSpec_metadata_ownerReferences_blockOwnerDeletion,PodTemplateSpec_metadata_ownerReferences_blockOwnerDeletion,blockOwnerDeletion,
io_k8s_api_core_v1_PodTemplateSpec_metadata_ownerReferences_controller,PodTemplateSpec_metadata_ownerReferences_controller,controller,
io_k8s_api_core_v1_PodTemplateSpec_metadata_resourceVersion,PodTemplateSpec_metadata_resourceVersion,resourceVersion,
